Student_ID,Major_Category,Pre_GPA,Weekly_GenAI_Hours,Traditional_Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,Study_AI_Ratio
149433,Humanities,3.64,6,12.85,3.87,69.58,4.0,Medium,0.23,2.14
149487,Medical,3.15,7,18.2,3.38,81.85,6.0,Medium,0.23,2.6
149609,Arts,3.10,8,11.69,3.33,91.04,4.0,Low,0.23,1.46
149679,Humanities,3.43,7,16.94,3.66,54.99,5.0,Medium,0.23,2.42
149718,STEM,3.51,15,7.01,3.74,66.75,2.0,Low,0.23,0.47
149723,Arts,2.79,6,3.68,3.02,87.35,5.0,Medium,0.23,0.61
149769,STEM,2.81,6,17.94,3.04,75.86,6.0,Medium,0.23,2.99
149967,Medical,2.92,22,4.56,3.15,71.18,4.0,High,0.23,0.21
149995,Humanities,3.56,15,1.0,3.79,74.76,5.0,High,0.23,0.07
100006,STEM,3.45,6,14.19,3.67,65.92,5.0,High,0.22,2.36
100085,Humanities,2.13,8,12.32,2.35,65.13,3.0,Low,0.22,1.54
100086,Humanities,3.11,8,18.91,3.33,81.48,3.0,Medium,0.22,2.36
100157,Business,2.32,9,10.26,2.54,73.34,7.0,High,0.22,1.14
100365,Medical,3.39,7,14.83,3.61,75.27,5.0,Medium,0.22,2.12
100415,Business,3.54,35,16.21,3.76,76.53,8.0,High,0.22,0.46
100437,STEM,3.22,14,11.37,3.44,100.0,3.0,Medium,0.22,0.81
100462,Business,3.00,9,11.05,3.22,77.56,8.0,Low,0.22,1.23
100501,Business,3.25,8,9.37,3.47,80.31,2.0,Medium,0.22,1.17
100589,STEM,3.49,12,12.66,3.71,86.72,6.0,Medium,0.22,1.06
100617,STEM,3.11,37,7.62,3.33,80.04,6.0,High,0.22,0.21
100646,Medical,2.54,9,13.49,2.76,79.49,6.0,Medium,0.22,1.5
100678,Humanities,3.78,6,15.29,4.00,84.3,3.0,Medium,0.22,2.55
100742,Humanities,3.55,6,18.17,3.77,75.42,4.0,High,0.22,3.03
100854,Medical,1.67,6,15.31,1.89,86.34,5.0,Medium,0.22,2.55
100869,Arts,2.99,28,13.21,3.21,42.32,5.0,Medium,0.22,0.47
101039,STEM,3.11,14,13.4,3.33,86.15,5.0,High,0.22,0.96
101130,STEM,3.04,15,9.64,3.26,76.9,6.0,High,0.22,0.64
101141,Arts,3.74,11,8.91,3.96,71.39,2.0,Medium,0.22,0.81
101284,STEM,2.75,16,15.88,2.97,66.04,4.0,Medium,0.22,0.99
101506,Humanities,2.97,9,4.6,3.19,69.38,4.0,Low,0.22,0.51
101528,Humanities,2.72,28,8.47,2.94,50.27,6.0,High,0.22,0.3
101638,STEM,2.97,21,8.73,3.19,57.96,4.0,High,0.22,0.42
101777,Business,3.02,17,3.88,3.24,84.5,5.0,Low,0.22,0.23
101802,Business,1.77,31,8.15,1.99,58.06,3.0,High,0.22,0.26
101889,Business,3.68,9,17.7,3.90,67.85,7.0,Low,0.22,1.97
102032,Business,3.50,23,5.14,3.72,90.43,6.0,High,0.22,0.22
102110,Medical,3.11,26,2.24,3.33,50.33,6.0,Medium,0.22,0.09
102236,Business,2.68,8,9.81,2.90,53.89,7.0,Low,0.22,1.23
102295,STEM,2.59,8,18.32,2.81,71.47,4.0,Low,0.22,2.29
102441,Business,3.19,11,6.39,3.41,97.65,1.0,Medium,0.22,0.58
102508,Humanities,3.60,8,11.16,3.82,89.02,2.0,Low,0.22,1.4
102572,Medical,3.72,7,4.42,3.94,73.72,4.0,High,0.22,0.63
102600,STEM,2.50,13,11.62,2.72,81.97,3.0,Low,0.22,0.89
102637,Medical,3.18,9,15.75,3.40,84.24,1.0,Low,0.22,1.75
102645,STEM,2.10,24,12.78,2.32,62.55,7.0,High,0.22,0.53
102689,Humanities,2.36,11,11.12,2.58,55.61,5.0,Low,0.22,1.01
102790,Medical,3.72,7,9.58,3.94,67.17,4.0,Low,0.22,1.37
102858,STEM,3.26,8,8.24,3.48,52.02,5.0,High,0.22,1.03
103000,Medical,3.29,14,14.73,3.51,75.68,9.0,Low,0.22,1.05
103020,Arts,3.78,27,4.08,4.00,89.01,9.0,High,0.22,0.15
103047,Humanities,3.74,11,13.17,3.96,92.75,1.0,Low,0.22,1.2
103166,Humanities,2.04,14,2.46,2.26,73.64,4.0,High,0.22,0.18
103266,STEM,2.66,6,12.15,2.88,58.79,3.0,Medium,0.22,2.03
103573,Arts,2.79,8,2.31,3.01,68.57,5.0,Medium,0.22,0.29
103678,Humanities,3.08,8,13.51,3.30,79.49,6.0,High,0.22,1.69
103812,Humanities,3.29,7,17.5,3.51,70.17,7.0,Low,0.22,2.5
103828,Humanities,2.89,9,21.39,3.11,83.72,6.0,Low,0.22,2.38
104029,Business,3.78,14,10.32,4.00,65.1,5.0,Low,0.22,0.74
104093,Humanities,3.27,10,10.04,3.49,65.35,7.0,Low,0.22,1.0
104104,STEM,3.37,21,18.2,3.59,92.31,1.0,High,0.22,0.87
104292,STEM,3.31,24,13.06,3.53,76.91,10.0,High,0.22,0.54
104578,STEM,2.53,8,11.0,2.75,65.2,3.0,Low,0.22,1.38
104678,Medical,3.09,8,7.14,3.31,42.92,1.0,Low,0.22,0.89
104769,Business,3.53,9,14.3,3.75,54.28,3.0,Medium,0.22,1.59
104815,Arts,2.52,9,16.58,2.74,59.96,4.0,Medium,0.22,1.84
104943,Arts,3.06,12,9.78,3.28,68.78,4.0,High,0.22,0.82
105032,Business,3.52,7,16.88,3.74,93.58,4.0,Low,0.22,2.41
105288,STEM,3.15,14,9.09,3.37,87.42,1.0,Medium,0.22,0.65
105352,Medical,3.30,24,6.8,3.52,69.29,9.0,Low,0.22,0.28
105380,STEM,3.47,20,14.21,3.69,68.9,9.0,Medium,0.22,0.71
105554,Business,2.61,13,7.41,2.83,96.73,7.0,Medium,0.22,0.57
105581,STEM,3.04,18,7.62,3.26,78.76,5.0,High,0.22,0.42
105619,Business,3.78,28,11.82,4.00,61.85,5.0,High,0.22,0.42
105624,Arts,3.21,23,22.92,3.43,83.84,5.0,High,0.22,1.0
105718,Humanities,2.84,14,11.5,3.06,98.16,3.0,Low,0.22,0.82
105722,Humanities,3.10,6,12.91,3.32,80.56,7.0,Low,0.22,2.15
105761,Arts,3.55,8,14.86,3.77,65.7,3.0,Medium,0.22,1.86
105812,Medical,3.57,14,12.82,3.79,81.95,1.0,Low,0.22,0.92
105887,Business,3.19,9,3.74,3.41,87.05,5.0,High,0.22,0.42
105902,Business,3.46,12,8.69,3.68,90.89,4.0,High,0.22,0.72
105962,Medical,3.18,14,14.36,3.40,74.48,10.0,High,0.22,1.03
105967,Medical,3.40,9,20.74,3.62,75.17,1.0,Low,0.22,2.3
106019,Business,2.76,6,9.26,2.98,67.29,4.0,Medium,0.22,1.54
106058,Humanities,2.95,13,5.9,3.17,92.2,4.0,High,0.22,0.45
106074,Humanities,3.25,7,4.42,3.47,79.03,5.0,Medium,0.22,0.63
106171,STEM,2.55,23,8.81,2.77,73.22,5.0,High,0.22,0.38
106389,STEM,3.78,8,10.56,4.00,77.27,6.0,Low,0.22,1.32
106725,Business,2.53,26,8.14,2.75,63.24,1.0,High,0.22,0.31
106789,Arts,3.57,10,3.32,3.79,91.32,8.0,High,0.22,0.33
106792,Humanities,3.01,18,13.41,3.23,69.51,6.0,High,0.22,0.75
106836,STEM,1.96,9,8.84,2.18,52.67,2.0,Medium,0.22,0.98
106897,Arts,3.50,9,12.58,3.72,69.73,6.0,High,0.22,1.4
106980,STEM,3.05,8,15.13,3.27,63.5,7.0,High,0.22,1.89
107101,STEM,3.54,11,9.24,3.76,78.25,7.0,Medium,0.22,0.84
107144,STEM,2.81,30,1.91,3.03,75.01,5.0,High,0.22,0.06
107294,Humanities,2.46,10,13.52,2.68,78.2,2.0,High,0.22,1.35
107377,Business,2.66,11,9.55,2.88,65.93,3.0,Medium,0.22,0.87
107509,Business,2.98,11,10.81,3.20,52.91,9.0,Low,0.22,0.98
107614,Humanities,3.78,6,5.84,4.00,84.81,6.0,High,0.22,0.97
107623,STEM,3.52,37,14.6,3.74,68.88,4.0,High,0.22,0.39
107649,Humanities,3.67,8,16.16,3.89,96.84,3.0,Medium,0.22,2.02
107768,Humanities,3.48,17,5.16,3.70,83.57,5.0,High,0.22,0.3
107851,Humanities,3.08,18,10.27,3.30,73.11,6.0,Low,0.22,0.57
107893,Arts,2.24,19,7.43,2.46,98.0,8.0,High,0.22,0.39
108243,STEM,3.78,11,12.13,4.00,95.55,9.0,High,0.22,1.1
108253,STEM,3.03,12,12.6,3.25,75.92,3.0,High,0.22,1.05
108300,Arts,2.89,27,9.93,3.11,56.04,6.0,Medium,0.22,0.37
108545,Humanities,3.78,12,19.56,4.00,92.14,7.0,Low,0.22,1.63
108669,STEM,3.78,8,7.68,4.00,87.44,1.0,High,0.22,0.96
108681,STEM,3.27,7,9.83,3.49,85.86,4.0,Medium,0.22,1.4
108824,STEM,3.71,9,17.66,3.93,79.63,4.0,High,0.22,1.96
108866,Business,3.65,20,11.0,3.87,71.75,3.0,Medium,0.22,0.55
109081,Humanities,3.36,8,7.06,3.58,75.64,9.0,High,0.22,0.88
109153,STEM,2.99,15,15.67,3.21,78.72,2.0,High,0.22,1.04
109161,Medical,2.80,11,11.11,3.02,96.07,3.0,High,0.22,1.01
109170,STEM,2.67,26,11.23,2.89,85.57,7.0,High,0.22,0.43
109447,Medical,2.61,10,7.26,2.83,62.57,7.0,High,0.22,0.73
109474,STEM,3.35,20,11.79,3.57,83.14,10.0,High,0.22,0.59
109549,Humanities,3.78,9,11.12,4.00,74.06,6.0,Low,0.22,1.24
109585,Medical,3.19,8,22.32,3.41,95.06,2.0,Medium,0.22,2.79
109663,STEM,3.39,10,8.93,3.61,89.17,6.0,High,0.22,0.89
109802,STEM,2.57,10,8.59,2.79,83.74,5.0,Medium,0.22,0.86
109930,Medical,2.36,6,9.36,2.58,70.16,3.0,Medium,0.22,1.56
110098,Business,3.21,40,9.22,3.43,55.19,6.0,High,0.22,0.23
110132,STEM,3.32,21,7.16,3.54,82.85,5.0,Medium,0.22,0.34
110177,Arts,2.63,17,5.21,2.85,81.99,4.0,High,0.22,0.31
110418,STEM,2.42,18,17.51,2.64,97.34,7.0,Medium,0.22,0.97
110476,Humanities,3.43,11,20.08,3.65,91.27,3.0,High,0.22,1.83
110534,STEM,2.84,7,8.52,3.06,72.92,4.0,Medium,0.22,1.22
110689,Arts,3.46,9,11.71,3.68,78.89,2.0,Medium,0.22,1.3
110692,STEM,2.71,35,10.0,2.93,54.62,7.0,High,0.22,0.29
110748,Arts,3.43,9,12.46,3.65,100.0,6.0,High,0.22,1.38
110975,Business,2.48,6,11.42,2.70,61.1,3.0,High,0.22,1.9
111075,Humanities,2.95,12,8.55,3.17,73.5,4.0,Low,0.22,0.71
111333,Medical,3.47,6,13.61,3.69,61.35,4.0,Low,0.22,2.27
111601,Humanities,2.97,19,5.22,3.19,78.26,5.0,High,0.22,0.27
111608,STEM,3.39,6,7.77,3.61,78.45,1.0,Medium,0.22,1.3
111661,Arts,3.72,16,1.0,3.94,76.39,7.0,Medium,0.22,0.06
111760,Business,2.93,6,6.28,3.15,71.87,4.0,High,0.22,1.05
111766,Business,2.54,8,4.15,2.76,97.59,3.0,Medium,0.22,0.52
111802,Humanities,3.78,8,17.46,4.00,90.72,1.0,Medium,0.22,2.18
111810,STEM,3.12,11,18.09,3.34,49.56,3.0,High,0.22,1.64
111841,STEM,3.25,8,9.33,3.47,76.83,2.0,High,0.22,1.17
111868,STEM,3.78,12,2.88,4.00,91.93,4.0,High,0.22,0.24
111991,STEM,3.27,19,4.36,3.49,76.28,1.0,High,0.22,0.23
112185,STEM,3.44,34,5.66,3.66,67.93,3.0,High,0.22,0.17
112387,Arts,3.26,23,10.09,3.48,69.51,2.0,High,0.22,0.44
112456,STEM,3.78,8,11.76,4.00,66.28,4.0,Low,0.22,1.47
112469,Business,2.44,14,13.4,2.66,77.78,4.0,High,0.22,0.96
112530,STEM,2.85,8,3.91,3.07,87.38,5.0,Medium,0.22,0.49
112607,Business,3.45,10,16.56,3.67,71.08,5.0,Medium,0.22,1.66
112984,Medical,3.78,24,11.77,4.00,77.08,7.0,High,0.22,0.49
113011,Business,3.72,21,9.15,3.94,54.09,2.0,Medium,0.22,0.44
113109,Medical,2.99,15,12.26,3.21,78.15,8.0,High,0.22,0.82
113120,STEM,2.47,14,6.1,2.69,79.01,6.0,Medium,0.22,0.44
113137,Medical,3.14,6,12.47,3.36,78.66,3.0,Medium,0.22,2.08
113248,STEM,3.17,23,3.15,3.39,71.49,3.0,High,0.22,0.14
113393,STEM,2.91,9,16.31,3.13,79.5,6.0,Medium,0.22,1.81
113458,STEM,2.51,21,19.92,2.73,75.45,4.0,High,0.22,0.95
113486,Medical,3.32,27,19.22,3.54,75.11,3.0,High,0.22,0.71
113601,STEM,3.60,32,10.29,3.82,71.07,5.0,High,0.22,0.32
113652,STEM,2.86,10,4.66,3.08,60.93,1.0,Low,0.22,0.47
113705,Humanities,3.44,6,18.19,3.66,77.54,3.0,Medium,0.22,3.03
113722,Business,2.77,16,7.06,2.99,84.88,4.0,High,0.22,0.44
113755,STEM,3.44,9,11.33,3.66,50.69,6.0,Medium,0.22,1.26
113839,Humanities,2.87,12,10.51,3.09,66.78,9.0,Medium,0.22,0.88
114031,Humanities,3.62,6,11.84,3.84,72.42,1.0,Low,0.22,1.97
114150,STEM,2.40,6,12.03,2.62,80.9,1.0,Medium,0.22,2.01
114155,Arts,3.31,7,1.0,3.53,59.66,6.0,Medium,0.22,0.14
114178,Business,3.67,10,9.22,3.89,58.54,4.0,Medium,0.22,0.92
114210,STEM,3.26,6,21.36,3.48,79.08,3.0,Low,0.22,3.56
114268,STEM,2.90,17,9.47,3.12,98.06,6.0,Medium,0.22,0.56
114289,Arts,3.52,10,9.64,3.74,73.73,6.0,Medium,0.22,0.96
114359,Medical,2.10,6,8.45,2.32,78.77,1.0,Low,0.22,1.41
114393,STEM,3.22,7,6.78,3.44,65.4,6.0,Medium,0.22,0.97
114412,Arts,2.69,10,18.24,2.91,77.73,1.0,High,0.22,1.82
114419,Medical,3.02,25,8.22,3.24,89.99,6.0,Medium,0.22,0.33
114420,STEM,3.78,12,10.52,4.00,52.41,5.0,Medium,0.22,0.88
114509,Medical,3.78,9,19.22,4.00,66.45,3.0,Medium,0.22,2.14
114568,Medical,3.70,6,12.09,3.92,56.11,7.0,Low,0.22,2.02
114592,Medical,3.78,7,4.71,4.00,97.57,2.0,Low,0.22,0.67
114629,Business,3.60,9,7.71,3.82,53.56,3.0,Medium,0.22,0.86
114686,STEM,3.43,31,4.03,3.65,62.9,6.0,High,0.22,0.13
114716,STEM,2.76,13,12.69,2.98,65.03,2.0,Medium,0.22,0.98
114923,Medical,3.78,8,19.79,4.00,83.05,5.0,Low,0.22,2.47
114941,Humanities,2.24,6,8.93,2.46,75.44,3.0,Medium,0.22,1.49
115155,Business,2.24,17,3.21,2.46,61.92,4.0,Medium,0.22,0.19
115206,Humanities,3.19,23,6.31,3.41,49.64,5.0,Medium,0.22,0.27
115224,Medical,3.43,9,13.56,3.65,95.76,1.0,High,0.22,1.51
115286,Business,3.78,20,7.33,4.00,94.61,1.0,Medium,0.22,0.37
115309,Arts,3.78,34,9.47,4.00,75.15,10.0,High,0.22,0.28
115458,STEM,3.26,10,5.03,3.48,69.63,7.0,Low,0.22,0.5
115467,Medical,3.78,13,19.21,4.00,56.7,4.0,Low,0.22,1.48
115476,STEM,2.64,35,11.89,2.86,54.18,5.0,High,0.22,0.34
115747,Business,2.56,8,11.63,2.78,86.39,5.0,Low,0.22,1.45
115782,Business,3.69,22,4.3,3.91,83.33,4.0,High,0.22,0.2
115847,Business,3.65,12,2.21,3.87,90.1,7.0,High,0.22,0.18
115888,Humanities,2.48,15,9.66,2.70,63.56,2.0,Low,0.22,0.64
116084,Medical,2.31,22,10.73,2.53,56.42,5.0,High,0.22,0.49
116107,Humanities,3.70,8,9.21,3.92,78.21,6.0,Medium,0.22,1.15
116274,Business,2.68,16,13.8,2.90,77.45,5.0,Medium,0.22,0.86
116300,Business,2.91,11,9.98,3.13,56.53,5.0,Medium,0.22,0.91
116306,Business,3.78,24,12.94,4.00,99.98,1.0,High,0.22,0.54
116316,Business,2.35,28,11.07,2.57,46.86,5.0,High,0.22,0.4
116341,STEM,2.53,29,1.0,2.75,58.14,7.0,High,0.22,0.03
116407,STEM,2.32,9,13.94,2.54,93.39,5.0,Low,0.22,1.55
116555,Medical,2.83,11,13.42,3.05,70.58,3.0,High,0.22,1.22
116905,Business,2.98,29,1.23,3.20,73.65,6.0,High,0.22,0.04
116976,Business,3.73,9,8.02,3.95,45.72,6.0,High,0.22,0.89
116983,Medical,3.12,13,13.58,3.34,74.41,3.0,Medium,0.22,1.04
117090,Medical,3.36,9,7.65,3.58,54.8,1.0,Medium,0.22,0.85
117408,Humanities,3.73,19,5.91,3.95,86.47,5.0,High,0.22,0.31
117567,Business,2.83,9,11.67,3.05,94.07,3.0,Medium,0.22,1.3
117710,STEM,3.28,24,8.1,3.50,76.5,2.0,High,0.22,0.34
117815,Business,3.37,8,12.02,3.59,61.79,7.0,High,0.22,1.5
117921,STEM,3.78,9,3.91,4.00,91.97,2.0,High,0.22,0.43
117984,STEM,2.83,14,9.25,3.05,88.57,5.0,High,0.22,0.66
118146,Humanities,3.30,7,3.71,3.52,72.33,6.0,Medium,0.22,0.53
118153,Humanities,2.29,13,12.02,2.51,72.56,1.0,High,0.22,0.92
118177,STEM,3.60,17,14.24,3.82,77.06,6.0,High,0.22,0.84
118180,Humanities,3.67,7,11.68,3.89,77.79,8.0,Low,0.22,1.67
118294,Humanities,2.24,16,7.64,2.46,70.95,3.0,High,0.22,0.48
118394,Humanities,3.62,6,6.07,3.84,50.72,2.0,High,0.22,1.01
118521,STEM,3.08,30,4.66,3.30,53.26,10.0,Medium,0.22,0.16
118561,Arts,2.16,6,9.55,2.38,89.0,4.0,High,0.22,1.59
118649,STEM,3.78,16,13.24,4.00,99.52,9.0,High,0.22,0.83
118666,Business,2.87,14,9.18,3.09,65.61,4.0,High,0.22,0.66
118906,Humanities,3.78,12,16.6,4.00,76.07,6.0,Medium,0.22,1.38
118909,Business,3.26,6,9.95,3.48,79.81,5.0,Medium,0.22,1.66
118950,Business,3.19,7,13.11,3.41,74.86,4.0,Medium,0.22,1.87
118960,Arts,3.78,14,11.53,4.00,100.0,3.0,High,0.22,0.82
119010,STEM,2.20,12,3.24,2.42,73.88,6.0,High,0.22,0.27
119025,Humanities,3.12,9,14.57,3.34,65.57,3.0,Medium,0.22,1.62
119030,STEM,3.62,10,10.07,3.84,80.11,2.0,Medium,0.22,1.01
119060,Medical,3.21,11,12.83,3.43,96.13,3.0,Medium,0.22,1.17
119101,Medical,2.46,23,4.65,2.68,82.42,3.0,High,0.22,0.2
119470,Humanities,2.72,14,2.42,2.94,71.52,7.0,Medium,0.22,0.17
119645,Business,3.78,24,8.62,4.00,79.65,9.0,High,0.22,0.36
119682,STEM,3.30,6,11.94,3.52,98.18,5.0,Low,0.22,1.99
119768,STEM,3.23,22,11.48,3.45,88.3,4.0,High,0.22,0.52
119796,Arts,3.75,6,14.03,3.97,91.85,6.0,Medium,0.22,2.34
119826,Business,3.30,17,5.78,3.52,85.25,6.0,Medium,0.22,0.34
119835,Humanities,2.92,17,11.36,3.14,66.33,4.0,High,0.22,0.67
119839,STEM,2.51,9,17.19,2.73,66.19,2.0,Low,0.22,1.91
119874,Humanities,3.74,6,12.95,3.96,56.94,5.0,Medium,0.22,2.16
119897,STEM,3.39,6,7.88,3.61,74.22,2.0,Medium,0.22,1.31
120019,Business,2.56,6,20.35,2.78,68.41,1.0,Medium,0.22,3.39
120155,STEM,3.24,34,9.66,3.46,55.86,4.0,High,0.22,0.28
120257,STEM,3.12,10,11.43,3.34,68.67,4.0,Medium,0.22,1.14
120362,Humanities,2.89,8,10.27,3.11,75.54,4.0,Low,0.22,1.28
120402,Humanities,3.60,33,2.5,3.82,76.56,8.0,High,0.22,0.08
120504,Humanities,3.62,14,6.35,3.84,81.66,2.0,High,0.22,0.45
120638,Humanities,3.57,11,9.0,3.79,66.63,7.0,Low,0.22,0.82
120651,Business,3.78,8,15.01,4.00,65.37,9.0,Medium,0.22,1.88
120669,Business,3.17,7,10.83,3.39,56.43,5.0,High,0.22,1.55
120691,Humanities,2.87,7,13.43,3.09,90.42,5.0,Medium,0.22,1.92
120761,Humanities,3.40,6,5.35,3.62,63.63,2.0,High,0.22,0.89
120867,Medical,2.87,10,12.55,3.09,83.72,1.0,Medium,0.22,1.26
121076,STEM,3.45,10,16.26,3.67,89.11,3.0,High,0.22,1.63
121197,Medical,2.99,6,13.43,3.21,71.13,8.0,Low,0.22,2.24
121242,Humanities,3.78,8,12.01,4.00,88.23,5.0,Medium,0.22,1.5
121249,STEM,3.38,6,13.9,3.60,73.79,9.0,Medium,0.22,2.32
121406,Medical,2.95,11,9.52,3.17,53.78,9.0,High,0.22,0.87
121516,Humanities,3.16,22,19.87,3.38,59.81,4.0,Medium,0.22,0.9
121583,STEM,2.74,8,14.19,2.96,76.56,7.0,Low,0.22,1.77
121627,Arts,3.23,12,5.82,3.45,76.21,3.0,High,0.22,0.49
121922,Arts,3.21,10,10.08,3.43,71.0,7.0,Medium,0.22,1.01
121923,Humanities,3.45,25,6.98,3.67,79.78,3.0,Medium,0.22,0.28
122217,STEM,3.05,6,13.19,3.27,77.01,2.0,High,0.22,2.2
122524,Humanities,3.78,7,16.62,4.00,73.9,2.0,Low,0.22,2.37
122600,Business,3.48,12,11.91,3.70,66.93,8.0,Low,0.22,0.99
122601,Business,2.53,27,9.97,2.75,82.24,3.0,Medium,0.22,0.37
122665,Arts,2.47,7,22.76,2.69,83.06,2.0,Medium,0.22,3.25
122709,STEM,2.40,20,15.3,2.62,100.0,4.0,High,0.22,0.77
122832,Humanities,2.04,7,6.57,2.26,60.62,7.0,Medium,0.22,0.94
122838,STEM,3.17,22,14.59,3.39,77.9,10.0,High,0.22,0.66
122930,Humanities,3.78,11,11.47,4.00,65.36,4.0,Medium,0.22,1.04
123007,STEM,2.86,12,14.47,3.08,70.92,5.0,Medium,0.22,1.21
123064,Business,3.35,9,12.53,3.57,82.44,7.0,High,0.22,1.39
123091,Business,3.43,12,8.3,3.65,73.78,2.0,Medium,0.22,0.69
123206,Business,3.72,10,15.17,3.94,93.65,7.0,Medium,0.22,1.52
123310,Business,3.70,6,21.25,3.92,89.15,5.0,Low,0.22,3.54
123452,Medical,3.68,16,16.72,3.90,83.36,3.0,Medium,0.22,1.05
123548,Medical,2.32,10,14.33,2.54,86.73,5.0,High,0.22,1.43
123565,Humanities,3.36,8,22.03,3.58,68.74,1.0,Medium,0.22,2.75
123620,Arts,2.59,12,17.44,2.81,85.72,4.0,Medium,0.22,1.45
123752,STEM,2.83,6,11.36,3.05,57.85,4.0,Medium,0.22,1.89
123984,Business,2.77,6,5.82,2.99,53.21,5.0,Medium,0.22,0.97
123988,Business,2.57,8,12.48,2.79,69.01,3.0,Low,0.22,1.56
124158,STEM,2.39,8,14.09,2.61,100.0,6.0,High,0.22,1.76
124162,Medical,3.07,10,15.39,3.29,76.4,7.0,Low,0.22,1.54
124202,STEM,3.32,10,11.89,3.54,87.92,5.0,High,0.22,1.19
124311,Business,2.59,9,3.38,2.81,45.36,4.0,Low,0.22,0.38
124313,Humanities,3.78,6,11.64,4.00,87.01,5.0,Medium,0.22,1.94
124364,STEM,2.95,35,13.28,3.17,61.16,7.0,High,0.22,0.38
124410,STEM,2.78,26,9.91,3.00,88.41,4.0,High,0.22,0.38
124766,Medical,2.70,10,11.57,2.92,74.93,4.0,High,0.22,1.16
125083,Business,3.43,29,14.42,3.65,66.41,5.0,High,0.22,0.5
125187,Business,3.21,13,9.36,3.43,81.85,3.0,High,0.22,0.72
125469,Arts,3.78,6,10.25,4.00,75.28,3.0,Low,0.22,1.71
125502,Humanities,3.43,12,1.71,3.65,60.88,2.0,High,0.22,0.14
125586,Medical,2.55,7,9.73,2.77,81.81,4.0,Medium,0.22,1.39
125630,Business,3.63,11,8.5,3.85,68.32,5.0,Medium,0.22,0.77
125686,Humanities,3.78,8,11.85,4.00,81.12,3.0,High,0.22,1.48
125968,Business,3.42,22,3.99,3.64,55.86,8.0,Medium,0.22,0.18
125988,STEM,3.78,7,13.11,4.00,90.77,6.0,Low,0.22,1.87
126189,Arts,3.51,12,6.61,3.73,74.15,6.0,Low,0.22,0.55
126199,Medical,2.30,9,16.22,2.52,81.71,1.0,Low,0.22,1.8
126215,Arts,3.02,9,9.61,3.24,81.75,1.0,Medium,0.22,1.07
126306,STEM,2.54,6,5.95,2.76,71.31,3.0,High,0.22,0.99
126422,STEM,3.56,11,11.03,3.78,69.31,5.0,High,0.22,1.0
126533,Arts,1.80,7,6.69,2.02,70.65,8.0,High,0.22,0.96
126599,Medical,3.08,19,6.61,3.30,76.4,7.0,Medium,0.22,0.35
126610,Business,3.66,18,10.2,3.88,64.36,5.0,High,0.22,0.57
127252,Business,2.52,25,7.86,2.74,65.88,6.0,High,0.22,0.31
127558,Business,3.06,8,11.19,3.28,67.3,6.0,Medium,0.22,1.4
127764,STEM,3.78,8,3.82,4.00,77.01,2.0,Low,0.22,0.48
127794,STEM,3.01,8,11.3,3.23,92.08,3.0,Medium,0.22,1.41
127820,Business,1.97,10,4.83,2.19,68.39,7.0,High,0.22,0.48
127830,STEM,3.50,8,11.53,3.72,77.74,6.0,Medium,0.22,1.44
127869,Humanities,2.81,10,5.95,3.03,78.08,2.0,High,0.22,0.6
127908,Humanities,2.86,10,8.63,3.08,52.28,1.0,Low,0.22,0.86
128008,Medical,3.22,21,8.88,3.44,86.8,3.0,High,0.22,0.42
128066,STEM,2.63,23,6.69,2.85,54.58,9.0,Medium,0.22,0.29
128078,Humanities,2.49,24,10.11,2.71,82.18,7.0,Low,0.22,0.42
128144,STEM,3.01,11,11.72,3.23,69.81,6.0,Medium,0.22,1.07
128162,Arts,3.67,10,15.44,3.89,70.57,4.0,Medium,0.22,1.54
128304,STEM,2.42,40,1.0,2.64,47.24,6.0,High,0.22,0.03
128479,Business,2.49,27,8.61,2.71,56.39,3.0,High,0.22,0.32
128620,Arts,3.72,9,14.66,3.94,76.4,6.0,Medium,0.22,1.63
128641,Business,3.05,9,7.07,3.27,66.25,4.0,Medium,0.22,0.79
128779,Medical,3.42,8,7.82,3.64,84.27,6.0,Medium,0.22,0.98
128902,Business,2.67,7,10.43,2.89,88.99,5.0,Low,0.22,1.49
129067,Humanities,3.05,17,5.28,3.27,50.33,4.0,Medium,0.22,0.31
129196,STEM,3.51,11,6.46,3.73,76.41,7.0,High,0.22,0.59
129447,Medical,3.12,9,5.25,3.34,64.98,3.0,Medium,0.22,0.58
129490,Humanities,3.60,7,13.06,3.82,63.13,3.0,Low,0.22,1.87
129542,Humanities,2.97,10,20.54,3.19,85.56,6.0,Medium,0.22,2.05
129654,STEM,3.75,16,18.65,3.97,100.0,4.0,Medium,0.22,1.17
129950,Humanities,3.52,8,9.95,3.74,79.39,4.0,Low,0.22,1.24
130332,Humanities,2.27,10,4.72,2.49,63.45,1.0,High,0.22,0.47
130340,Business,3.78,24,12.81,4.00,52.76,6.0,High,0.22,0.53
130343,Business,3.06,8,12.95,3.28,92.2,5.0,Medium,0.22,1.62
130357,Humanities,2.59,20,1.75,2.81,69.2,7.0,Medium,0.22,0.09
130360,STEM,3.42,18,9.75,3.64,100.0,5.0,High,0.22,0.54
130369,Arts,2.92,9,20.26,3.14,67.39,5.0,High,0.22,2.25
130459,Medical,3.02,25,6.6,3.24,84.54,5.0,High,0.22,0.26
