item_id,order_id,product_id,quantity,unit_price,discount_percent
I07387,O03970,P0220,2,70860,21
I07388,O01524,P0294,3,704,0
I07389,O00991,P0081,3,80034,11
I07390,O04955,P0247,1,10767,19
I07391,O02996,P0334,4,59930,5
I07392,O01920,P0120,2,40691,38
I07393,O00282,P0054,4,586,34
I07394,O04313,P0064,3,18534,24
I07395,O00325,P0169,1,94972,26
I07396,O04810,P0316,2,89718,38
I07397,O01315,P0091,4,84444,36
I07398,O02725,P0243,3,26159,0
I07399,O02562,P0047,5,37179,2
I07400,O01321,P0079,3,30496,40
I07401,O01611,P0481,4,94214,22
I07402,O00824,P0471,2,8224,5
I07403,O00888,P0182,3,14774,3
I07404,O00783,P0015,4,86991,0
I07405,O02637,P0226,3,13716,15
I07406,O02288,P0370,5,88068,13
I07407,O02022,P0251,1,56349,14
I07408,O02831,P0435,1,11195,19
I07409,O03508,P0103,3,2878,25
I07410,O01709,P0313,5,91543,17
I07411,O01479,P0133,5,90593,39
I07412,O03400,P0460,1,87143,1
I07413,O00449,P0375,1,10623,10
I07414,O01440,P0421,1,31130,23
I07415,O00557,P0287,4,94581,36
I07416,O01079,P0127,5,35514,28
I07417,O03485,P0158,2,38106,19
I07418,O00396,P0168,1,38307,26
I07419,O02456,P0451,4,50212,29
I07420,O01456,P0499,5,56038,35
I07421,O03671,P0015,3,41005,39
I07422,O03805,P0055,3,5129,19
I07423,O02184,P0028,4,4775,39
I07424,O02374,P0156,1,86366,0
I07425,O02974,P0424,5,13614,14
I07426,O01932,P0308,2,31167,39
I07427,O02542,P0449,3,44467,32
I07428,O00021,P0278,3,50255,0
I07429,O03599,P0347,2,76323,11
I07430,O00159,P0427,3,8182,38
I07431,O02917,P0031,2,55822,25
I07432,O04319,P0480,4,17567,26
I07433,O01524,P0269,5,83384,28
I07434,O03657,P0167,2,89881,3
I07435,O00730,P0153,4,30020,6
I07436,O02440,P0181,5,43609,14
I07437,O03775,P0382,2,30573,22
I07438,O00999,P0429,5,86115,5
I07439,O00943,P0455,4,35942,13
I07440,O02125,P0163,-3,84419,18
I07441,O02057,P0317,2,24399,3
I07442,O04161,P0027,2,72926,25
I07443,O01890,P0188,3,61430,28
I07444,O03428,P0372,4,84896,6
I07445,O04053,P0269,2,74243,9
I07446,O01489,P0219,3,46190,10
I07447,O04165,P0069,5,34615,9
I07448,O00292,P0342,2,65105,3
I07449,O00197,P0421,1,62571,23
I07450,O02699,P0486,4,43230,13
I07451,O01547,P0380,5,81110,36
I07452,O00351,P0493,3,7981,11
I07453,O04666,P0220,4,11868,19
I07454,O04565,P0097,1,83510,39
I07455,O04013,P0409,1,20023,35
I07456,O02958,P0022,5,99280,26
I07457,O02915,P0348,1,41457,10
I07458,O02158,P0269,3,32188,2
I07459,O02630,P0117,4,51345,17
I07460,O04737,P0028,2,86524,7
I07461,O04054,P0113,3,77822,18
I07462,O03293,P0193,2,67346,9
I07463,O03934,P0149,2,66646,6
I07464,O01987,P0109,2,66408,14
I07465,O01157,P0082,4,56310,11
I07466,O00831,P0029,2,79790,9
I07467,O01844,P0335,2,78732,24
I07468,O00627,P0160,2,54941,33
I07469,O00966,P0165,4,64707,39
I07470,O03369,P0476,5,26464,25
I07471,O01907,P0476,4,21009,19
I07472,O02849,P0448,5,5586,26
I07473,O00752,P0094,5,79632,22
I07474,O00088,P0309,3,75553,24
I07475,O04461,P0059,5,23105,15
I07476,O02477,P0172,4,40587,40
I07477,O00045,P0191,3,23041,1
I07478,O04278,P0221,3,21450,6
I07479,O02113,P0039,2,45790,8
I07480,O04656,P0352,3,93071,26
I07481,O00893,P0256,5,19243,18
I07482,O04313,P0363,3,80468,22
I07483,O02017,P0161,2,30767,10
I07484,O04703,P0036,3,93826,24
I07485,O04374,P0305,2,23974,3
I07486,O01128,P0287,1,49954,7
I07487,O03544,P0248,2,17068,38
I07488,O02049,P0415,1,97466,9
I07489,O00236,P0342,1,70255,6
I07490,O03807,P0395,5,42594,9
I07491,O03980,P0221,3,2855,20
I07492,O04634,P0193,4,80321,40
I07493,O00641,P0119,2,97224,40
I07494,O03448,P0429,5,19555,22
I07495,O02932,P0153,3,17265,7
I07496,O03092,P0017,2,65560,31
I07497,O03197,P0340,1,37925,4
I07498,O04013,P0408,1,86457,27
I07499,O01689,P0454,1,95415,24
I07500,O01873,P0207,2,41676,10
I07501,O03493,P0458,4,17020,39
I07502,O04587,P0246,5,16069,14
I07503,O00833,P0293,1,38751,13
I07504,O01546,P0307,5,70161,1
I07505,O01425,P0194,2,33374,13
I07506,O02286,P0080,5,82449,35
I07507,O04382,P0173,4,34825,4
I07508,O02473,P0446,5,42755,7
I07509,O01627,P0047,1,1789,25
I07510,O02835,P0224,1,51287,2
I07511,O04433,P0454,3,3565,15
I07512,O04278,P0139,3,54165,9
I07513,O01253,P0279,4,94464,0
I07514,O00320,P0201,-4,81322,38
I07515,O01051,P0222,5,19182,37
I07516,O01215,P0128,5,80130,34
I07517,O00547,P0151,5,50531,20
I07518,O00646,P0475,3,38500,26
I07519,O00804,P0011,3,20519,5
I07520,O02362,P0291,4,50191,23
I07521,O01615,P0012,-1,74119,27
I07522,O02978,P0049,3,78682,30
I07523,O02211,P0369,4,82207,40
I07524,O00992,P0206,1,93928,36
I07525,O00662,P0239,3,60102,34
I07526,O04249,P0343,2,39018,25
I07527,O01350,P0440,1,37353,1
I07528,O04034,P0265,3,76968,12
I07529,O04189,P0190,3,53342,28
I07530,O02530,P0127,1,3065,18
I07531,O03939,P0262,1,87382,27
I07532,O04509,P0187,2,67664,18
I07533,O00847,P0358,1,64729,33
I07534,O00015,P0197,2,47814,23
I07535,O01693,P0232,1,36426,6
I07536,O01199,P0180,4,82863,7
I07537,O03656,P0100,1,49025,12
I07538,O02151,P0156,4,2495,1
I07539,O03685,P0379,1,66050,0
I07540,O04697,P0429,2,85072,9
I07541,O02601,P0002,1,18053,10
I07542,O04850,P0174,2,3347,5
I07543,O01361,P0151,5,1032,32
I07544,O02319,P0114,5,4192,30
I07545,O04519,P0165,2,11196,12
I07546,O03224,P0227,3,71813,18
I07547,O01853,P0039,1,58235,32
I07548,O03327,P0174,1,93544,19
I07549,O01747,P0011,4,26941,40
I07550,O02639,P0240,5,62833,13
I07551,O04138,P0379,4,76703,22
I07552,O00953,P0443,4,75814,39
I07553,O02772,P0054,4,29181,27
I07554,O04248,P0173,1,98148,19
I07555,O04779,P0164,5,19235,17
I07556,O02042,P0248,1,27278,40
I07557,O03031,P0395,1,98811,15
I07558,O00611,P0153,1,33395,20
I07559,O00601,P0026,2,79285,2
I07560,O03246,P0037,1,64737,12
I07561,O04019,P0405,1,50615,11
I07562,O04066,P0026,4,72268,3
I07563,O04044,P0248,1,10007,1
I07564,O00207,P0227,3,54101,3
I07565,O03305,P0434,5,39810,2
I07566,O02325,P0242,3,55404,26
I07567,O04996,P0197,2,90057,38
I07568,O00894,P0426,5,15862,25
I07569,O04200,P0492,2,66128,38
I07570,O04346,P0186,2,98585,0
I07571,O02118,P0258,2,88191,28
I07572,O02993,P0224,2,97665,13
I07573,O04714,P0164,3,56494,20
I07574,O02368,P0309,3,99790,36
I07575,O04795,P0108,4,56764,22
I07576,O04265,P0099,1,98633,29
I07577,O04502,P0210,3,78989,28
I07578,O00102,P0239,3,46405,33
I07579,O04377,P0007,1,37344,40
I07580,O03104,P0127,4,91878,37
I07581,O02132,P0446,5,1665,11
I07582,O01791,P0101,4,73038,37
I07583,O04953,P0361,5,12386,3
I07584,O02963,P0228,5,71779,1
I07585,O04040,P0116,5,45713,0
I07586,O04125,P0137,1,42308,2
I07587,O03001,P0043,3,73361,37
I07588,O00152,P0347,5,26988,15
I07589,O02836,P0183,4,59355,3
I07590,O01521,P0069,4,25139,0
I07591,O00719,P0001,1,31177,15
I07592,O02694,P0379,1,95352,5
I07593,O03882,P0427,5,90438,4
I07594,O01944,P0040,4,1422,35
I07595,O02822,P0092,5,24215,11
I07596,O02221,P0446,1,84887,36
I07597,O04014,P0370,1,87685,26
I07598,O03826,P0392,4,97828,40
I07599,O03313,P0391,1,70443,31
I07600,O03571,P0286,2,596,13
I07601,O04948,P0396,5,25626,1
I07602,O03319,P0338,2,43814,3
I07603,O00955,P0198,5,12165,23
I07604,O01862,P0243,4,11906,36
I07605,O02412,P0388,5,40640,40
I07606,O00757,P0303,1,53889,14
I07607,O02865,P0453,1,39531,27
I07608,O03224,P0326,2,76490,5
I07609,O02042,P0202,3,4563,31
I07610,O02573,P0352,5,90292,29
I07611,O01013,P0380,3,31619,32
I07612,O01100,P0082,3,58434,2
I07613,O04463,P0306,1,62973,4
I07614,O01113,P0091,4,65473,15
I07615,O02562,P0348,4,67946,10
I07616,O04457,P0452,4,39010,18
I07617,O03251,P0216,2,45728,40
I07618,O04610,P0493,4,44253,2
I07619,O00624,P0249,4,88298,24
I07620,O03263,P0084,4,51435,22
I07621,O03096,P0398,2,48433,32
I07622,O04952,P0440,4,87309,37
I07623,O03189,P0207,2,62894,6
I07624,O00363,P0142,2,37285,8
I07625,O04237,P0038,-4,62345,26
I07626,O02598,P0493,1,94952,8
I07627,O03008,P0303,2,99260,39
I07628,O02220,P0352,4,74380,39
I07629,O03596,P0338,1,30552,16
I07630,O01198,P0449,4,73142,38
I07631,O02008,P0270,5,50406,16
I07632,O00360,P0422,1,26634,34
I07633,O01461,P0053,2,96646,29
I07634,O04119,P0115,3,89477,5
I07635,O02110,P0356,2,95555,28
I07636,O03456,P0134,4,30951,15
I07637,O01847,P0086,5,80831,38
I07638,O03407,P0256,1,59896,34
I07639,O02685,P0404,4,23486,8
I07640,O02908,P0009,2,43103,5
I07641,O03245,P0160,2,85734,25
I07642,O00503,P0043,4,55877,9
I07643,O04144,P0020,5,11404,1
I07644,O01554,P0015,5,38445,36
I07645,O00190,P0371,4,1459,3
I07646,O00693,P0272,5,50007,26
I07647,O04672,P0455,5,48796,39
I07648,O04206,P0463,1,608,31
I07649,O02495,P0114,2,49548,17
I07650,O01726,P0216,4,66049,21
I07651,O04163,P0041,3,95999,19
I07652,O02183,P0158,1,33821,23
I07653,O04978,P0350,3,35213,0
I07654,O01819,P0206,2,86609,20
I07655,O02579,P0001,1,88705,6
I07656,O01695,P0344,-4,18987,36
I07657,O00950,P0230,1,8946,20
I07658,O04312,P0184,4,3385,1
I07659,O00504,P0001,4,79752,4
I07660,O00785,P0348,2,32576,31
I07661,O00623,P0231,-3,53688,19
I07662,O02396,P0450,2,42834,29
I07663,O00496,P0181,5,39373,4
I07664,O02346,P0255,1,18785,17
I07665,O02201,P0369,4,45056,23
I07666,O02828,P0306,4,50157,7
I07667,O03208,P0220,5,51179,19
I07668,O00444,P0406,1,82584,30
I07669,O03629,P0440,5,40188,2
I07670,O04623,P0066,3,92052,20
I07671,O03197,P0235,4,38314,35
I07672,O02014,P0402,4,80306,36
I07673,O01268,P0465,5,49841,37
I07674,O04564,P0074,3,8500,5
I07675,O04641,P0122,2,30276,21
I07676,O00367,P0295,1,89086,36
I07677,O01867,P0462,2,83534,32
I07678,O02418,P0469,5,80043,9
I07679,O02098,P0329,5,80762,7
I07680,O04498,P0330,1,19904,34
I07681,O01337,P0350,1,60901,29
I07682,O04042,P0462,5,14971,34
I07683,O04197,P0083,5,31348,18
I07684,O04010,P0123,4,591,29
I07685,O02093,P0233,1,91900,1
I07686,O02687,P0134,5,73407,22
I07687,O01449,P0133,5,82577,34
I07688,O02378,P0138,5,5876,24
I07689,O04315,P0255,5,22954,5
I07690,O00664,P0457,5,81951,13
I07691,O03539,P0450,4,95691,15
I07692,O01888,P0253,2,6787,22
I07693,O00699,P0093,5,5556,37
I07694,O01468,P0340,5,63817,14
I07695,O04346,P0127,5,44697,7
I07696,O03760,P0439,2,94030,0
I07697,O00163,P0140,3,95198,28
I07698,O02688,P0403,1,59563,37
I07699,O04716,P0072,4,93527,15
I07700,O00674,P0016,1,7277,2
I07701,O01000,P0384,1,45880,24
I07702,O02075,P0388,4,63231,16
I07703,O00359,P0465,1,44254,3
I07704,O04309,P0377,1,84768,26
I07705,O01447,P0122,1,64091,2
I07706,O01169,P0278,4,5662,27
I07707,O03421,P0438,5,7684,39
I07708,O04618,P0116,5,31493,23
I07709,O02710,P0267,4,20381,6
I07710,O02022,P0045,1,63644,0
I07711,O01990,P0112,1,76374,9
I07712,O02473,P0476,3,83620,23
I07713,O03126,P0096,1,25297,31
I07714,O03775,P0491,3,42403,31
I07715,O03446,P0403,2,20354,37
I07716,O00690,P0285,5,89474,24
I07717,O01501,P0288,1,75570,39
I07718,O01614,P0341,1,76275,37
I07719,O01504,P0020,5,53501,8
I07720,O04603,P0179,3,2967,15
I07721,O00467,P0078,1,5853,10
I07722,O04514,P0442,4,37167,20
I07723,O04810,P0017,1,50266,13
I07724,O01861,P0349,3,84362,9
I07725,O03696,P0028,1,97544,33
I07726,O00147,P0060,1,66767,19
I07727,O03805,P0493,5,88266,15
I07728,O03922,P0365,2,21880,18
I07729,O03966,P0464,4,93948,20
I07730,O03053,P0278,2,4704,33
I07731,O00795,P0362,4,88246,39
I07732,O04068,P0325,3,51943,32
I07733,O01422,P0169,2,63327,21
I07734,O01406,P0384,3,98613,5
I07735,O01408,P0430,5,72188,30
I07736,O04801,P0164,2,20153,2
I07737,O01608,P0307,4,35807,21
I07738,O01711,P0410,4,12747,2
I07739,O04651,P0453,3,94045,4
I07740,O04530,P0071,2,83769,17
I07741,O02909,P0498,1,40564,17
I07742,O02852,P0159,5,94202,24
I07743,O00474,P0235,3,10552,28
I07744,O04561,P0298,3,52242,11
I07745,O03221,P0415,4,50192,15
I07746,O03273,P0463,2,33085,6
I07747,O03501,P0200,1,30276,8
I07748,O02842,P0487,5,60128,12
I07749,O04975,P0255,4,85358,22
I07750,O03185,P0345,1,23930,3
I07751,O00627,P0157,2,84723,23
I07752,O04539,P0283,2,41535,36
I07753,O03122,P0361,2,89772,18
I07754,O03225,P0278,5,13652,16
I07755,O01280,P0263,2,33612,6
I07756,O03268,P0044,4,46824,9
I07757,O01480,P0347,1,66629,37
I07758,O00423,P0466,-5,50921,3
I07759,O01956,P0397,5,57380,30
I07760,O01903,P0476,2,21432,9
I07761,O01211,P0485,2,7519,16
I07762,O03923,P0062,5,40575,12
I07763,O03933,P0217,2,10132,18
I07764,O02173,P0488,-5,18202,13
I07765,O00933,P0245,3,35300,19
I07766,O02851,P0458,2,27291,37
I07767,O00826,P0247,1,30976,14
I07768,O02038,P0069,1,60456,39
I07769,O03311,P0027,1,58029,28
I07770,O01378,P0291,5,94675,32
I07771,O04638,P0096,3,79621,18
I07772,O03626,P0474,1,16291,29
I07773,O03212,P0005,1,23837,18
I07774,O02055,P0483,1,81319,13
I07775,O00920,P0444,3,77917,3
I07776,O02765,P0449,2,24759,18
I07777,O04589,P0204,4,46867,32
I07778,O02417,P0458,4,19567,13
I07779,O02607,P0397,4,16765,21
I07780,O02701,P0091,1,9181,22
I07781,O02625,P0383,4,63118,7
I07782,O02530,P0345,1,77851,6
I07783,O03877,P0289,1,72639,18
I07784,O02072,P0005,3,31436,20
I07785,O02257,P0378,3,83421,40
I07786,O01570,P0152,4,87748,13
I07787,O04057,P0122,3,23721,39
I07788,O02082,P0350,4,54396,32
I07789,O01984,P0354,5,80813,6
I07790,O01957,P0148,2,44537,32
I07791,O04554,P0490,-5,15834,36
I07792,O01082,P0270,4,24357,34
I07793,O02593,P0096,4,61235,40
I07794,O04706,P0089,2,69949,3
I07795,O02240,P0457,4,4486,2
I07796,O04296,P0403,1,67081,14
I07797,O04785,P0377,2,29691,40
I07798,O01380,P0114,5,51041,37
I07799,O04024,P0125,4,12979,30
I07800,O03346,P0436,2,60035,12
I07801,O01485,P0315,1,50151,17
I07802,O02650,P0349,3,4602,31
I07803,O01820,P0165,5,52423,36
I07804,O00493,P0290,2,50141,22
I07805,O02637,P0168,3,27309,14
I07806,O00387,P0068,4,83464,33
I07807,O01496,P0026,2,91442,26
I07808,O04037,P0078,2,28515,24
I07809,O02445,P0298,2,30848,12
I07810,O00880,P0087,-5,4088,14
I07811,O00920,P0405,1,24675,37
I07812,O02469,P0485,-2,61339,13
I07813,O00603,P0264,5,60110,5
I07814,O00382,P0342,1,77772,21
I07815,O00667,P0463,5,49805,11
I07816,O01999,P0441,5,50809,23
I07817,O02753,P0402,3,63001,6
I07818,O02255,P0120,5,21993,37
I07819,O00113,P0218,4,64449,36
I07820,O02472,P0055,2,96515,33
I07821,O03167,P0025,2,66881,33
I07822,O00079,P0016,5,3860,14
I07823,O02879,P0314,4,4185,35
I07824,O04810,P0123,4,16343,34
I07825,O00762,P0057,5,54461,10
I07826,O04922,P0194,2,11069,39
I07827,O04247,P0176,2,37009,26
I07828,O01958,P0103,5,87203,25
I07829,O03350,P0050,2,66925,10
I07830,O04063,P0351,4,62074,7
I07831,O00899,P0493,1,69501,8
I07832,O01078,P0308,5,46246,2
I07833,O04019,P0354,3,45063,17
I07834,O02613,P0373,1,90955,14
I07835,O02986,P0160,2,61780,4
I07836,O03815,P0150,1,26194,33
I07837,O02978,P0199,4,38154,18
I07838,O02938,P0300,2,24765,3
I07839,O01051,P0093,4,98304,10
I07840,O04755,P0201,5,53490,32
I07841,O02005,P0168,3,92149,30
I07842,O01574,P0285,4,76026,26
I07843,O04366,P0271,4,74167,35
I07844,O02819,P0406,3,71177,6
I07845,O04892,P0411,5,40889,36
I07846,O00166,P0481,2,81258,40
I07847,O02204,P0371,3,78515,7
I07848,O03901,P0310,4,5815,5
I07849,O03343,P0279,5,64128,8
I07850,O01907,P0437,4,80845,8
I07851,O02655,P0048,1,33166,3
I07852,O01689,P0378,5,29796,21
I07853,O02255,P0328,1,6931,24
I07854,O04970,P0456,1,77604,25
I07855,O04878,P0090,1,37472,31
I07856,O04538,P0456,3,90825,34
I07857,O01865,P0048,5,29864,36
I07858,O03586,P0192,4,72497,31
I07859,O03897,P0240,4,51966,8
I07860,O03516,P0382,3,78968,32
I07861,O02194,P0187,5,76288,21
I07862,O04780,P0146,3,25465,10
I07863,O00685,P0346,4,56790,31
I07864,O00096,P0230,3,72296,27
I07865,O01772,P0279,3,63471,0
I07866,O04930,P0396,2,35962,13
I07867,O02022,P0364,3,69454,9
I07868,O00988,P0206,4,10096,38
I07869,O02132,P0320,3,87309,25
I07870,O00531,P0112,2,55910,17
I07871,O04122,P0110,5,26629,20
I07872,O02805,P0485,2,42460,28
I07873,O03667,P0495,1,57667,3
I07874,O00536,P0108,3,19749,6
I07875,O03214,P0115,3,94758,21
I07876,O00455,P0226,1,86029,22
I07877,O01901,P0173,4,87564,11
I07878,O00951,P0086,3,88680,2
I07879,O02656,P0249,5,55589,9
I07880,O01816,P0272,4,32026,20
I07881,O01414,P0252,5,98707,7
I07882,O02228,P0157,5,60507,5
I07883,O02744,P0371,2,39293,34
I07884,O01095,P0305,2,19738,23
I07885,O03785,P0486,1,98575,8
I07886,O03145,P0353,2,19903,12
I07887,O00639,P0082,3,87959,37
I07888,O01563,P0422,2,12375,7
I07889,O00972,P0006,5,16073,24
I07890,O02710,P0092,5,91566,10
I07891,O03864,P0497,1,10203,28
I07892,O01407,P0241,5,85785,31
I07893,O02211,P0005,5,67094,7
I07894,O01434,P0274,3,11502,20
I07895,O02220,P0483,3,33664,29
I07896,O04542,P0189,4,34902,4
I07897,O03023,P0037,2,16155,0
I07898,O03132,P0271,-1,50457,24
I07899,O03470,P0009,5,51089,15
I07900,O04913,P0396,5,61964,35
I07901,O03973,P0086,5,67510,28
I07902,O01166,P0377,4,92272,31
I07903,O04148,P0328,3,99002,23
I07904,O02316,P0170,2,29667,32
I07905,O00218,P0021,5,62207,6
I07906,O00513,P0022,3,56331,24
I07907,O02371,P0143,1,75754,11
I07908,O04557,P0326,2,98131,38
I07909,O01349,P0280,4,26283,17
I07910,O04277,P0273,1,67999,1
I07911,O02826,P0376,1,19651,12
I07912,O04562,P0455,5,26392,2
I07913,O02620,P0001,5,79286,6
I07914,O04820,P0107,2,61940,12
I07915,O01966,P0065,4,12430,22
I07916,O01472,P0051,3,9016,36
I07917,O00373,P0363,1,34223,33
I07918,O04072,P0362,4,79037,35
I07919,O03079,P0304,1,37783,1
I07920,O04490,P0318,5,55497,30
I07921,O02968,P0108,3,14007,32
I07922,O03669,P0323,1,58965,4
I07923,O03023,P0463,2,99538,34
I07924,O04838,P0349,4,82086,7
I07925,O04421,P0500,4,87113,33
I07926,O01010,P0283,1,52090,18
I07927,O01870,P0125,4,4343,15
I07928,O03790,P0011,2,75711,40
I07929,O03368,P0463,4,58481,24
I07930,O02355,P0435,2,53667,35
I07931,O02720,P0223,3,18654,13
I07932,O04437,P0056,1,1294,16
I07933,O03987,P0484,4,93946,9
I07934,O03057,P0338,1,21579,16
I07935,O01309,P0024,2,21665,10
I07936,O03831,P0089,1,23143,14
I07937,O00828,P0097,4,81591,36
I07938,O00796,P0270,3,1941,26
I07939,O03592,P0215,1,24331,23
I07940,O02762,P0411,5,59402,26
I07941,O01316,P0454,2,82076,12
I07942,O00616,P0350,1,67922,12
I07943,O01289,P0090,4,13251,39
I07944,O04837,P0084,2,33190,37
I07945,O03533,P0006,3,76757,27
I07946,O00922,P0124,1,6307,37
I07947,O04425,P0230,4,28385,12
I07948,O01628,P0299,1,28119,24
I07949,O01911,P0167,3,95273,39
I07950,O01482,P0091,5,87651,38
I07951,O03658,P0365,3,38112,10
I07952,O04263,P0409,4,94575,2
I07953,O01173,P0024,2,95571,29
I07954,O03280,P0233,2,49551,27
I07955,O02122,P0399,-3,52538,23
I07956,O04625,P0476,-5,62348,31
I07957,O00127,P0379,4,81413,32
I07958,O02456,P0492,1,52288,28
I07959,O01486,P0123,3,4297,40
I07960,O01885,P0126,4,27374,10
I07961,O00959,P0055,4,14852,40
I07962,O03079,P0201,1,71658,20
I07963,O00812,P0241,2,30570,24
I07964,O04494,P0314,2,77275,30
I07965,O00588,P0239,2,1900,21
I07966,O00264,P0003,3,15927,6
I07967,O02088,P0093,3,58112,37
I07968,O03950,P0372,1,33513,18
I07969,O01311,P0367,-4,10085,25
I07970,O00320,P0201,3,17432,15
I07971,O04943,P0343,4,39347,8
I07972,O00296,P0461,1,51596,26
I07973,O00312,P0336,1,68549,8
I07974,O02850,P0495,3,38255,34
I07975,O00905,P0276,1,39536,37
I07976,O00608,P0446,4,84885,14
I07977,O01676,P0135,1,64624,3
I07978,O03868,P0112,2,11508,24
I07979,O04891,P0375,-3,30037,15
I07980,O00528,P0165,2,30629,40
I07981,O03413,P0443,1,66150,32
I07982,O01535,P0309,3,883,19
I07983,O02770,P0412,5,38496,17
I07984,O02921,P0457,4,92987,35
I07985,O00835,P0307,2,86655,30
I07986,O04874,P0217,4,87385,19
I07987,O02435,P0014,5,95456,5
I07988,O04018,P0115,2,85731,30
I07989,O03835,P0433,1,59163,27
I07990,O01226,P0003,1,82094,6
I07991,O02772,P0088,5,89449,8
I07992,O00142,P0228,5,34292,15
I07993,O01427,P0137,1,32375,31
I07994,O03508,P0375,5,32686,36
I07995,O01026,P0061,3,34244,16
I07996,O03868,P0190,4,31640,34
I07997,O03745,P0050,1,58481,39
I07998,O00449,P0091,-3,55791,32
I07999,O03357,P0050,2,41604,39
I08000,O00249,P0450,1,45939,18
I08001,O03265,P0294,3,96423,37
I08002,O00749,P0081,1,97343,1
I08003,O01400,P0358,1,67441,32
I08004,O01860,P0263,1,65648,17
I08005,O04343,P0495,2,89584,12
I08006,O01380,P0440,1,20623,23
I08007,O04716,P0498,-3,90450,18
I08008,O02457,P0460,2,33347,17
I08009,O04542,P0342,3,51121,25
I08010,O02771,P0447,4,70527,24
I08011,O02456,P0297,2,28116,18
I08012,O01705,P0472,2,32026,18
I08013,O01855,P0067,4,55622,30
I08014,O04119,P0386,4,63659,5
I08015,O04791,P0021,4,45246,0
I08016,O00447,P0021,5,32944,6
I08017,O03039,P0179,3,26364,8
I08018,O01836,P0172,3,75763,33
I08019,O04630,P0459,4,81741,15
I08020,O02516,P0417,1,42408,31
I08021,O01224,P0028,5,43891,33
I08022,O02398,P0357,5,72218,33
I08023,O00693,P0171,4,32567,17
I08024,O01831,P0051,2,9248,27
I08025,O01879,P0062,5,49897,4
I08026,O00747,P0262,2,92242,26
I08027,O01427,P0160,4,53096,39
I08028,O03185,P0265,3,78757,11
I08029,O01434,P0450,5,44648,23
I08030,O01407,P0240,1,16365,17
I08031,O03057,P0447,1,20190,31
I08032,O00649,P0033,2,17064,22
I08033,O01056,P0242,4,79921,2
I08034,O01724,P0270,4,45767,39
I08035,O01491,P0343,2,42029,24
I08036,O03552,P0230,1,4130,28
I08037,O02326,P0047,-5,52594,24
I08038,O04533,P0238,4,58280,33
I08039,O04130,P0235,5,38605,12
I08040,O03613,P0087,5,87359,8
I08041,O01038,P0028,3,49968,21
I08042,O01319,P0011,4,64815,37
I08043,O02657,P0476,4,2182,20
I08044,O00458,P0012,4,22373,40
I08045,O00430,P0486,2,8123,5
I08046,O03377,P0363,3,74129,21
I08047,O02601,P0437,1,8307,33
I08048,O03013,P0220,4,84006,3
I08049,O00705,P0204,5,44416,35
I08050,O01997,P0397,2,80408,22
I08051,O02132,P0315,2,3121,0
I08052,O00596,P0178,4,34535,39
I08053,O04600,P0007,4,56723,10
I08054,O00670,P0294,1,53716,3
I08055,O04060,P0493,2,62834,27
I08056,O01121,P0195,4,28387,34
I08057,O01915,P0024,3,26411,15
I08058,O01234,P0188,4,27614,12
I08059,O02232,P0407,1,51749,5
I08060,O00058,P0434,3,93635,6
I08061,O01321,P0244,1,68936,20
I08062,O00270,P0045,3,99377,4
I08063,O02557,P0065,4,80152,19
I08064,O04372,P0208,-4,56751,28
I08065,O04459,P0354,5,8476,23
I08066,O02423,P0427,4,86699,24
I08067,O00379,P0250,2,74990,22
I08068,O01144,P0011,5,29458,30
I08069,O00409,P0298,3,5610,20
I08070,O04383,P0325,3,64058,5
I08071,O03907,P0132,2,68621,11
I08072,O03338,P0116,5,99749,10
I08073,O01907,P0149,1,15072,40
I08074,O01236,P0383,2,55435,12
I08075,O01467,P0452,3,17368,15
I08076,O00178,P0321,-5,20367,15
I08077,O04855,P0200,4,92685,2
I08078,O02999,P0275,4,822,15
I08079,O03852,P0037,5,68601,26
I08080,O02619,P0468,2,40720,0
I08081,O02755,P0117,2,57315,25
I08082,O02006,P0288,1,71197,39
I08083,O00336,P0068,1,50234,33
I08084,O02310,P0240,2,31969,22
I08085,O01584,P0264,1,56959,27
I08086,O03672,P0435,2,49803,37
I08087,O00993,P0214,1,10859,9
I08088,O01177,P0305,1,80336,33
I08089,O02823,P0457,5,23116,36
I08090,O02344,P0083,2,23588,1
I08091,O02668,P0497,1,10320,14
I08092,O00632,P0109,5,70570,26
I08093,O03988,P0470,1,617,23
I08094,O04247,P0338,4,60358,26
I08095,O04856,P0416,1,89560,21
I08096,O01638,P0480,1,20721,4
I08097,O00161,P0001,4,26218,20
I08098,O01949,P0440,4,19376,3
I08099,O01668,P0173,4,31665,38
I08100,O04600,P0410,5,70080,30
I08101,O00887,P0341,4,23628,22
I08102,O01352,P0325,1,58739,13
I08103,O02363,P0151,1,87936,18
I08104,O03372,P0421,1,73980,8
I08105,O03996,P0285,5,82314,20
I08106,O04955,P0298,3,43280,4
I08107,O02177,P0253,1,3096,9
I08108,O01425,P0369,2,19220,17
I08109,O04401,P0429,2,69181,5
I08110,O04281,P0234,4,91869,20
I08111,O03199,P0443,5,23717,38
I08112,O04089,P0210,1,19904,11
I08113,O04616,P0259,3,18202,22
I08114,O03688,P0037,3,96299,12
I08115,O04438,P0147,2,66710,16
I08116,O02484,P0372,2,45731,2
I08117,O00504,P0158,5,54959,33
I08118,O03528,P0372,3,26340,26
